GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AB84001,AB84002,AB84003,AB84004,AB84005,AB84006,AB84007,AB84008,AB84009,AB84010,AB84011,AB84012,AB84013,AB84014,AB84015,AB84016,AB84017,AB84018
"G2001570","1925","Kansas","200","Republic","1570","REPUBLIC",149654,142366,697,1801,4790,67931,28003,332,1458,232,0,,0,892,6257,,0,
"G2001590","1925","Kansas","200","Rice","1590","RICE",59757,57968,764,626,399,184024,11178,287,3753,906,0,,0,8869,6974,,0,
"G2001610","1925","Kansas","200","Riley","1610","RILEY",70372,62170,2229,5060,913,26301,12274,464,187,202,0,,0,4510,3762,,0,
"G2001630","1925","Kansas","200","Rooks","1630","ROOKS",57233,35105,2152,16062,3914,187276,3701,350,10820,522,0,,0,4091,21772,,0,
"G2001650","1925","Kansas","200","Rush","1650","RUSH",6324,5107,210,780,227,228436,4000,76,5484,30,0,,0,3504,12351,,0,
"G2001670","1925","Kansas","200","Russell","1670","RUSSELL",20803,10136,703,8741,1223,196784,6480,438,6687,300,0,,0,5097,24692,,0,
"G2001690","1925","Kansas","200","Saline","1690","SALINE",49598,30480,3394,15243,481,150947,8594,363,979,124,0,,0,6067,7003,,0,
"G2001710","1925","Kansas","200","Scott","1710","SCOTT",13411,12516,14,301,580,49556,1727,317,14500,50,0,,0,7418,10377,,0,
"G2001730","1925","Kansas","200","Sedgwick","1730","SEDGWICK",84883,79147,2015,2824,897,209035,49699,1115,1018,653,0,,0,12091,7641,,0,
"G2001750","1925","Kansas","200","Seward","1750","SEWARD",12992,12204,102,340,346,81477,152,43,4121,352,0,,0,35712,3946,,0,
"G2001770","1925","Kansas","200","Shawnee","1770","SHAWNEE",75014,71560,903,2183,368,20085,10869,1120,47,283,10,,0,6922,2895,,0,
"G2001790","1925","Kansas","200","Sheridan","1790","SHERIDAN",53520,51701,252,1056,511,148307,2220,238,15486,89,0,,0,1943,12073,,0,
"G2001810","1925","Kansas","200","Sherman","1810","SHERMAN",33457,17589,480,1020,14368,72809,1566,78,25351,92,0,,0,0,3628,,0,
"G2001830","1925","Kansas","200","Smith","1830","SMITH",177347,162831,1687,8607,4222,81636,8325,2542,4245,276,0,,0,2087,8318,,0,
"G2001850","1925","Kansas","200","Stafford","1850","STAFFORD",60191,58100,471,1456,164,221993,3110,515,902,452,0,,0,4931,6165,,0,
"G2001870","1925","Kansas","200","Stanton","1870","STANTON",3179,2890,0,218,71,14866,0,8,1818,43,0,,0,13057,7852,,0,
"G2001890","1925","Kansas","200","Stevens","1890","STEVENS",10978,10702,18,244,14,48369,80,125,5884,110,0,,0,69900,4482,,0,
"G2001910","1925","Kansas","200","Sumner","1910","SUMNER",101846,95147,1218,3127,2354,220933,51234,4745,1406,954,0,,0,23306,9404,,0,
"G2001930","1925","Kansas","200","Thomas","1930","THOMAS",49365,41418,227,935,6785,209525,2292,445,26308,426,20,,0,550,14456,,0,
"G2001950","1925","Kansas","200","Trego","1950","TREGO",25430,20339,263,2391,2437,172832,4010,293,8088,65,0,,0,5096,17970,,0,
"G2001970","1925","Kansas","200","Wabaunsee","1970","WABAUNSEE",62265,57862,890,3275,238,17167,6782,569,6,428,20,,0,14079,5891,,0,
"G2001990","1925","Kansas","200","Wallace","1990","WALLACE",20476,15718,17,2535,2206,16127,262,35,6221,70,0,,0,1370,4538,,0,
"G2002010","1925","Kansas","200","Washington","2010","WASHINGTON",137784,134560,1085,1206,933,80430,28675,371,1297,141,0,,0,2931,4771,,0,
"G2002030","1925","Kansas","200","Wichita","2030","WICHITA",16800,15001,135,766,898,21680,417,17,12690,165,0,,0,1832,8191,,0,
"G2002050","1925","Kansas","200","Wilson","2050","WILSON",45014,42799,456,1583,176,17033,12413,890,41,343,6346,,0,18965,3966,,0,
"G2002070","1925","Kansas","200","Woodson","2070","WOODSON",32238,31698,114,213,213,4961,7029,97,0,58,634,,0,18614,946,,0,
"G2002090","1925","Kansas","200","Wyandotte","2090","WYANDOTTE",9373,9028,134,184,27,5064,1360,1046,0,10,0,,0,3,55,,0,
"G2100010","1925","Kentucky","210","Adair","0010","ADAIR",37242,36402,31,778,31,4017,526,714,10,41,0,0,0,5,488,,0,8
"G2100030","1925","Kentucky","210","Allen","0030","ALLEN",34243,29246,193,4707,97,2158,196,2138,25,30,0,0,0,6,949,,4,2
"G2100050","1925","Kentucky","210","Anderson","0050","ANDERSON",10696,10533,56,66,41,594,165,2384,24,186,0,0,0,2,429,,0,0
"G2100070","1925","Kentucky","210","Ballard","0070","BALLARD",26256,24956,65,171,1064,2009,59,176,2,4,0,0,0,4,93,,4,8
"G2100090","1925","Kentucky","210","Barren","0090","BARREN",54627,44678,277,9489,183,6549,569,1997,21,361,0,0,0,11,1422,,2,2
"G2100110","1925","Kentucky","210","Bath","0110","BATH",20164,19945,130,62,27,492,205,1523,71,714,0,0,0,9,206,,2,0
"G2100130","1925","Kentucky","210","Bell","0130","BELL",8535,8485,5,44,1,0,4,366,0,9,0,0,0,2,176,,0,1
"G2100150","1925","Kentucky","210","Boone","0150","BOONE",14195,13143,768,101,183,88,902,3324,15,70,0,0,0,0,25,,0,7
"G2100170","1925","Kentucky","210","Bourbon","0170","BOURBON",22261,20769,488,658,346,1317,1048,769,238,1235,0,0,0,0,23,,0,0
"G2100190","1925","Kentucky","210","Boyd","0190","BOYD",4327,4170,157,0,0,57,11,1055,0,0,0,0,0,4,59,,0,29
"G2100210","1925","Kentucky","210","Boyle","0210","BOYLE",15431,14909,131,80,311,3947,392,1362,342,223,0,2,0,2,192,,0,0
"G2100230","1925","Kentucky","210","Bracken","0230","BRACKEN",10295,10197,90,1,7,282,218,241,4,139,0,0,0,0,1,,0,0
"G2100250","1925","Kentucky","210","Breathitt","0250","BREATHITT",28258,28251,0,0,7,10,163,1528,0,5,0,0,0,4,102,,15,198
"G2100270","1925","Kentucky","210","Breckinridge","0270","BRECKINRIDGE",45568,41179,654,3372,363,2385,443,1170,5,14,0,0,0,10,751,,0,23
"G2100290","1925","Kentucky","210","Bullitt","0290","BULLITT",17251,16175,693,255,128,1613,637,1199,2,72,0,0,0,2,319,,0,12
"G2100310","1925","Kentucky","210","Butler","0310","BUTLER",41542,39545,80,1814,103,802,284,1272,2,1,0,0,0,2,727,,0,20
"G2100330","1925","Kentucky","210","Caldwell","0330","CALDWELL",26175,23904,0,1742,529,881,67,458,0,0,0,0,0,65,605,,79,7
"G2100350","1925","Kentucky","210","Calloway","0350","CALLOWAY",42250,39214,306,2172,558,1593,25,255,0,14,0,0,0,16,1176,,12,41
"G2100370","1925","Kentucky","210","Campbell","0370","CAMPBELL",7355,6655,603,95,2,335,1641,1168,54,188,0,0,0,0,0,,0,85
"G2100390","1925","Kentucky","210","Carlisle","0390","CARLISLE",23080,22219,11,49,801,1447,5,151,1,3,0,0,0,0,38,,12,66
"G2100410","1925","Kentucky","210","Carroll","0410","CARROLL",8138,7724,274,34,106,615,253,794,15,90,0,0,0,3,261,,0,1
"G2100430","1925","Kentucky","210","Carter","0430","CARTER",20079,20059,16,4,0,770,361,3389,0,4,0,36,0,31,1214,,0,38
"G2100450","1925","Kentucky","210","Casey","0450","CASEY",31960,30893,34,927,106,1255,258,2414,79,30,0,199,0,5,1158,,3,9
"G2100470","1925","Kentucky","210","Christian","0470","CHRISTIAN",57748,55136,754,742,1116,10765,265,623,63,45,0,0,0,5,475,,74,16
"G2100490","1925","Kentucky","210","Clark","0490","CLARK",16166,15906,63,65,132,487,233,1272,76,179,0,0,0,9,172,,4,0
"G2100510","1925","Kentucky","210","Clay","0510","CLAY",26580,25890,8,670,12,32,121,2283,25,17,0,0,0,10,131,,1,3
"G2100530","1925","Kentucky","210","Clinton","0530","CLINTON",19803,19773,0,0,30,1282,313,799,0,36,0,3,0,0,165,,0,8
"G2100550","1925","Kentucky","210","Crittenden","0550","CRITTENDEN",32726,30305,215,1856,350,44,109,697,0,3,0,0,0,23,912,,0,2
"G2100570","1925","Kentucky","210","Cumberland","0570","CUMBERLAND",25362,25126,0,131,105,266,243,938,4,23,0,0,0,3,94,,0,15
"G2100590","1925","Kentucky","210","Daviess","0590","DAVIESS",48308,43627,161,4007,513,5694,653,1231,46,183,0,0,0,5,176,,1,79
"G2100610","1925","Kentucky","210","Edmonson","0610","EDMONSON",27470,25262,15,2193,0,487,47,830,0,7,0,0,0,9,539,,0,7
"G2100630","1925","Kentucky","210","Elliott","0630","ELLIOTT",15517,15514,0,3,0,68,7,4377,0,7,0,5,0,4,710,,0,0
"G2100650","1925","Kentucky","210","Estill","0650","ESTILL",15812,15799,0,13,0,32,27,1489,2,0,0,5,0,4,199,,4,0
"G2100670","1925","Kentucky","210","Fayette","0670","FAYETTE",17334,16592,387,178,177,2329,492,2622,377,736,0,0,0,0,266,,0,0
"G2100690","1925","Kentucky","210","Fleming","0690","FLEMING",21052,20926,69,6,51,1714,576,1771,41,458,0,0,0,0,232,,12,1
"G2100710","1925","Kentucky","210","Floyd","0710","FLOYD",24901,24835,0,66,0,0,68,539,0,1,0,1,0,0,172,,0,3
"G2100730","1925","Kentucky","210","Franklin","0730","FRANKLIN",11797,10851,379,42,525,553,231,2274,123,171,0,0,0,0,445,,0,0
"G2100750","1925","Kentucky","210","Fulton","0750","FULTON",21112,20575,43,39,455,2071,305,358,0,0,0,0,0,2,33,,38,0
"G2100770","1925","Kentucky","210","Gallatin","0770","GALLATIN",4722,4538,63,107,14,41,75,654,0,30,0,0,0,1,56,,0,0
"G2100790","1925","Kentucky","210","Garrard","0790","GARRARD",25587,25206,47,31,303,1490,713,1509,142,321,0,0,0,7,233,,0,1
"G2100810","1925","Kentucky","210","Grant","0810","GRANT",9629,9439,44,86,60,65,303,2105,8,40,0,0,0,7,178,,0,4
"G2100830","1925","Kentucky","210","Graves","0830","GRAVES",60647,58677,193,1085,692,1068,71,306,0,28,0,0,0,19,804,,39,65
"G2100850","1925","Kentucky","210","Grayson","0850","GRAYSON",48770,47166,359,1171,74,1802,479,852,0,9,0,0,0,70,535,,0,6
"G2100870","1925","Kentucky","210","Green","0870","GREEN",26372,23939,27,2257,149,2683,179,552,0,82,0,0,0,1,308,,0,0
"G2100890","1925","Kentucky","210","Greenup","0890","GREENUP",16587,16258,224,102,3,190,71,888,0,52,0,10,0,28,425,,0,44
"G2100910","1925","Kentucky","210","Hancock","0910","HANCOCK",16550,16118,48,216,168,1316,289,120,5,65,0,0,0,0,307,,1,11
"G2100930","1925","Kentucky","210","Hardin","0930","HARDIN",47901,45186,1796,883,36,3402,1297,1329,0,98,0,0,0,3,1437,,0,7
"G2100950","1925","Kentucky","210","Harlan","0950","HARLAN",6199,6129,0,68,2,25,0,94,0,0,0,0,0,11,10,,5,4
"G2100970","1925","Kentucky","210","Harrison","0970","HARRISON",16133,15800,100,27,206,1299,510,1132,37,670,0,0,0,26,29,,0,8
"G2100990","1925","Kentucky","210","Hart","0990","HART",33922,33192,314,387,29,656,145,225,0,16,0,0,0,11,923,,0,5
"G2101010","1925","Kentucky","210","Henderson","1010","HENDERSON",73600,71154,49,391,2006,3908,321,1248,3,35,0,0,0,0,92,,8,23
"G2101030","1925","Kentucky","210","Henry","1030","HENRY",19191,17923,551,208,509,1130,916,2031,51,377,0,0,0,18,951,,1,0
"G2101050","1925","Kentucky","210","Hickman","1050","HICKMAN",27806,27099,13,48,646,2426,175,154,0,0,0,0,0,10,42,,24,56
"G2101070","1925","Kentucky","210","Hopkins","1070","HOPKINS",41190,37059,198,3607,326,2112,342,779,0,8,0,0,0,6,105,,0,17
"G2101090","1925","Kentucky","210","Jackson","1090","JACKSON",16459,16329,89,21,20,148,280,4880,0,9,0,14,0,14,301,,9,12
"G2101110","1925","Kentucky","210","Jefferson","1110","JEFFERSON",17256,14653,1345,721,537,3032,890,1509,76,355,0,0,0,2,148,,12,59
"G2101130","1925","Kentucky","210","Jessamine","1130","JESSAMINE",15907,15467,13,35,392,1968,371,3474,241,600,0,30,0,0,136,,9,1
"G2101150","1925","Kentucky","210","Johnson","1150","JOHNSON",17057,17057,0,0,0,0,5,2833,0,0,0,0,0,11,279,,0,23
"G2101170","1925","Kentucky","210","Kenton","1170","KENTON",6934,6217,607,102,8,105,321,2069,0,27,0,0,0,0,10,,0,0
"G2101190","1925","Kentucky","210","Knott","1190","KNOTT",15472,15472,0,0,0,7,5,112,0,0,0,0,0,1,20,,0,407
"G2101210","1925","Kentucky","210","Knox","1210","KNOX",22154,21951,25,178,0,24,34,855,3,11,0,10,0,1,221,,20,0
"G2101230","1925","Kentucky","210","Larue","1230","LARUE",23983,23290,263,374,56,3328,780,624,25,59,0,0,0,5,461,,0,0
"G2101250","1925","Kentucky","210","Laurel","1250","LAUREL",21375,21022,42,295,16,678,938,4933,30,40,0,6,0,8,520,,1,0
"G2101270","1925","Kentucky","210","Lawrence","1270","LAWRENCE",20418,20367,23,21,7,87,140,3449,0,10,0,0,0,0,341,,1,3
"G2101290","1925","Kentucky","210","Lee","1290","LEE",9693,9667,24,2,0,48,132,1333,4,22,0,0,0,3,165,,0,2
"G2101310","1925","Kentucky","210","Leslie","1310","LESLIE",14879,14825,0,54,0,23,20,222,0,2,0,0,0,1,71,,5,1198
"G2101330","1925","Kentucky","210","Letcher","1330","LETCHER",12153,12132,0,21,0,0,0,109,0,0,0,0,0,0,15,,1,348
"G2101350","1925","Kentucky","210","Lewis","1350","LEWIS",19228,18946,144,119,19,785,271,2746,0,39,0,0,0,29,186,,2,55
"G2101370","1925","Kentucky","210","Lincoln","1370","LINCOLN",26392,25569,556,47,220,2240,1345,2914,403,464,0,808,0,5,512,,7,7
"G2101390","1925","Kentucky","210","Livingston","1390","LIVINGSTON",30723,27318,110,2681,614,516,133,398,29,1,0,0,0,10,881,,26,34
"G2101410","1925","Kentucky","210","Logan","1410","LOGAN",51143,45838,107,4832,366,9042,232,1424,55,50,0,0,0,0,1448,,4,21
"G2101430","1925","Kentucky","210","Lyon","1430","LYON",18344,17037,10,1121,176,194,16,398,0,10,0,0,0,0,343,,89,4
"G2101450","1925","Kentucky","210","McCracken","1450","MCCRACKEN",24733,23498,368,749,118,1424,154,595,0,0,0,0,0,7,303,,19,73
"G2101470","1925","Kentucky","210","McCreary","1470","MCCREARY",6410,6410,0,0,0,26,4,444,0,6,0,0,0,0,2,,0,7
"G2101490","1925","Kentucky","210","McLean","1490","MCLEAN",26788,25430,122,1119,117,1885,248,568,0,0,0,0,0,0,107,,0,7
"G2101510","1925","Kentucky","210","Madison","1510","MADISON",37557,37321,111,75,50,220,296,2250,22,190,0,0,0,2,340,,0,7
"G2101530","1925","Kentucky","210","Magoffin","1530","MAGOFFIN",20453,20435,0,8,10,38,9,1053,0,12,0,0,0,11,222,,0,270
"G2101550","1925","Kentucky","210","Marion","1550","MARION",22566,20569,264,1660,73,1627,478,1993,30,198,0,0,0,0,105,,0,1
"G2101570","1925","Kentucky","210","Marshall","1570","MARSHALL",30270,26933,134,3055,148,1993,135,445,0,5,0,1,0,7,723,,9,47
"G2101590","1925","Kentucky","210","Martin","1590","MARTIN",8071,7920,14,137,0,0,0,332,0,2,0,0,0,0,197,,0,131
"G2101610","1925","Kentucky","210","Mason","1610","MASON",17802,17493,168,18,123,2367,639,333,5,544,0,0,0,8,24,,0,3
"G2101630","1925","Kentucky","210","Meade","1630","MEADE",20951,20041,456,209,245,2629,711,633,6,179,0,0,0,23,642,,0,4
"G2101650","1925","Kentucky","210","Menifee","1650","MENIFEE",9316,9297,0,19,0,4,14,1494,0,3,0,1,0,6,435,,0,5
"G2101670","1925","Kentucky","210","Mercer","1670","MERCER",20486,20061,39,82,304,5027,753,4534,242,511,0,3,0,45,533,,0,1
"G2101690","1925","Kentucky","210","Metcalfe","1690","METCALFE",22665,18531,33,4097,4,2595,164,955,0,63,0,0,0,15,431,,0,7
"G2101710","1925","Kentucky","210","Monroe","1710","MONROE",32254,30909,15,1281,49,2714,385,1073,14,298,0,0,0,7,937,,0,18
"G2101730","1925","Kentucky","210","Montgomery","1730","MONTGOMERY",14315,13684,445,177,9,422,336,1385,56,376,0,0,0,16,86,,0,1
"G2101750","1925","Kentucky","210","Morgan","1750","MORGAN",25376,25365,0,0,11,108,840,3796,0,0,0,0,0,11,709,,0,0
"G2101770","1925","Kentucky","210","Muhlenberg","1770","MUHLENBERG",32149,31296,99,657,97,1100,122,597,0,7,0,0,0,22,531,,0,2
"G2101790","1925","Kentucky","210","Nelson","1790","NELSON",33368,31361,648,954,405,2749,2957,2276,34,135,0,2,0,6,635,,10,0
"G2101810","1925","Kentucky","210","Nicholas","1810","NICHOLAS",11236,11208,26,2,0,346,264,1042,23,301,0,0,0,0,80,,0,2
"G2101830","1925","Kentucky","210","Ohio","1830","OHIO",45104,42580,245,2182,97,1359,163,830,0,2,0,0,0,11,546,,0,11
"G2101850","1925","Kentucky","210","Oldham","1850","OLDHAM",12165,9584,1489,600,492,2195,2787,1325,110,227,0,0,0,24,519,,1,2
"G2101870","1925","Kentucky","210","Owen","1870","OWEN",13838,13710,49,67,12,531,304,1557,0,64,0,0,0,17,588,,0,2
"G2101890","1925","Kentucky","210","Owsley","1890","OWSLEY",14880,14880,0,0,0,4,348,2480,2,4,0,2,0,5,1,,0,0
"G2101910","1925","Kentucky","210","Pendleton","1910","PENDLETON",14992,13702,1215,11,64,683,787,2321,20,234,0,0,0,4,34,,0,6
"G2101930","1925","Kentucky","210","Perry","1930","PERRY",15539,15041,0,487,11,57,2,650,0,3,0,0,0,3,28,,0,2
"G2101950","1925","Kentucky","210","Pike","1950","PIKE",32574,32182,86,239,67,7,21,1168,0,0,0,0,0,4,479,,218,173
"G2101970","1925","Kentucky","210","Powell","1970","POWELL",10445,10435,10,0,0,5,4,562,0,8,0,0,0,2,62,,0,1
"G2101990","1925","Kentucky","210","Pulaski","1990","PULASKI",50248,50101,85,37,25,3228,889,5795,68,50,0,4602,0,22,966,,0,5
"G2102010","1925","Kentucky","210","Robertson","2010","ROBERTSON",4684,4679,0,0,5,267,22,262,10,50,0,0,0,3,31,,0,6
"G2102030","1925","Kentucky","210","Rockcastle","2030","ROCKCASTLE",22197,21953,199,21,24,513,214,2309,8,12,0,387,0,0,497,,0,5
"G2102050","1925","Kentucky","210","Rowan","2050","ROWAN",11721,11716,0,5,0,137,32,2080,0,0,0,186,0,3,130,,0,0
"G2102070","1925","Kentucky","210","Russell","2070","RUSSELL",28423,25370,0,3024,29,1946,392,1201,0,56,0,113,0,0,117,,0,0
"G2102090","1925","Kentucky","210","Scott","2090","SCOTT",16712,15710,384,21,597,2596,497,1787,192,350,0,0,0,0,109,,0,0
"G2102110","1925","Kentucky","210","Shelby","2110","SHELBY",27623,24817,2007,128,671,2239,875,2306,227,678,0,0,0,10,434,,13,1
"G2102130","1925","Kentucky","210","Simpson","2130","SIMPSON",27573,26857,53,217,446,5182,420,439,47,4,0,1,0,12,724,,0,0
"G2102150","1925","Kentucky","210","Spencer","2150","SPENCER",17734,17154,429,49,102,898,364,476,0,105,0,0,0,0,369,,0,0
"G2102170","1925","Kentucky","210","Taylor","2170","TAYLOR",24110,17358,101,5488,1163,3729,759,1328,35,141,0,0,0,4,320,,0,0
"G2102190","1925","Kentucky","210","Todd","2190","TODD",34393,32548,178,1092,575,2618,90,379,6,72,0,0,0,10,461,,5,11
"G2102210","1925","Kentucky","210","Trigg","2210","TRIGG",33578,32549,41,556,432,2241,71,552,0,13,0,0,0,15,475,,0,4
"G2102230","1925","Kentucky","210","Trimble","2230","TRIMBLE",9552,9291,95,36,130,2526,643,1560,11,180,0,0,0,4,950,,0,0
"G2102250","1925","Kentucky","210","Union","2250","UNION",50635,48418,118,171,1928,6766,1336,1029,20,8,0,0,0,0,38,,4,2
